Date,Time,Temperature (F),Dew Point (F),Humidity (%),Wind,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precip. (in),Condition
10/21/2023,12:53:00 AM,62,50,65,SSW,13 ,0 ,28.79,0,Mostly Cloudy
10/21/2023,1:53:00 AM,60,49,67,SSW,12 ,0 ,28.76,0,Mostly Cloudy
10/21/2023,2:36:00 AM,61,50,67,SW,21 ,26 ,28.77,0,Light Rain with Thunder
10/21/2023,2:53:00 AM,59,53,81,SSW,20 ,30 ,28.74,0.1,T-Storm
10/21/2023,3:13:00 AM,59,52,78,SSW,17 ,0 ,28.73,0,Cloudy
10/21/2023,3:53:00 AM,59,53,81,WNW,8 ,17 ,28.73,0,Cloudy
10/21/2023,4:53:00 AM,58,53,84,SW,15 ,0 ,28.7,0,Light Rain
10/21/2023,5:53:00 AM,59,53,81,WSW,15 ,0 ,28.71,0,Cloudy
10/21/2023,6:22:00 AM,58,53,84,WSW,12 ,0 ,28.71,0,Cloudy
10/21/2023,6:38:00 AM,59,53,81,SW,16 ,0 ,28.71,0,Cloudy
10/21/2023,6:44:00 AM,59,53,81,SW,14 ,0 ,28.71,0,Cloudy
10/21/2023,6:53:00 AM,59,53,81,WSW,12 ,0 ,28.71,0,Light Rain
10/20/2023,7:53:00 AM,58,54,87,SW,10 ,0 ,28.71,0,Light Rain
10/20/2023,8:06:00 AM,58,54,87,SSW,10 ,0 ,28.7,0,Cloudy
10/20/2023,8:53:00 AM,58,54,87,SW,15 ,0 ,28.7,0,Mostly Cloudy
10/20/2023,9:53:00 AM,61,55,81,SW,16 ,0 ,28.7,0,Partly Cloudy
10/20/2023,10:53:00 AM,63,55,75,WSW,15 ,0 ,28.68,0,Mostly Cloudy
10/20/2023,11:30:00 AM,65,54,68,WSW,16 ,26 ,28.67,0,Mostly Cloudy
10/20/2023,11:53:00 AM,65,52,63,W,16 ,30 ,28.66,0,Mostly Cloudy
10/20/2023,12:27:00 PM,67,52,59,W,14 ,23 ,28.65,0,Mostly Cloudy
10/20/2023,12:53:00 PM,67,50,54,WSW,13 ,24 ,28.64,0,Mostly Cloudy
10/20/2023,1:53:00 PM,67,45,45,WNW,16 ,24 ,28.63,0,Mostly Cloudy
10/20/2023,2:53:00 PM,67,44,44,W,13 ,22 ,28.61,0,Mostly Cloudy
10/20/2023,3:53:00 PM,69,44,40,WNW,14 ,28 ,28.61,0,Partly Cloudy
10/20/2023,4:53:00 PM,68,42,39,WNW,21 ,30 ,28.62,0,Mostly Cloudy / Windy
10/20/2023,5:53:00 PM,67,42,40,WNW,117 ,0 ,28.62,0,Fair / Windy
10/20/2023,6:53:00 PM,64,40,41,WNW,14 ,0 ,28.66,0,Partly Cloudy
10/20/2023,7:53:00 PM,62,40,44,W,13 ,18 ,28.69,0,Partly Cloudy
10/20/2023,8:53:00 PM,61,39,44,NW,7 ,0 ,28.71,0,Partly Cloudy
10/20/2023,9:53:00 PM,58,41,53,NNW,5 ,0 ,28.74,0,Fair
10/20/2023,10:53:00 PM,57,43,59,NNW,6 ,0 ,28.75,0,Fair
10/20/2023,11:53:00 PM,55,43,63,W,6 ,0 ,28.76,0,Fair
10/20/2023,12:53:00 AM,51,47,86,SSE,5 ,0 ,29.06,0,Fair
10/20/2023,1:53:00 AM,52,47,83,CALM,0 ,0 ,29.06,0,Fair
10/20/2023,2:53:00 AM,48,46,93,CALM,0 ,0 ,29.06,0,Partly Cloudy
10/20/2023,3:53:00 AM,48,46,93,CALM,0 ,0 ,29.05,0,Mostly Cloudy
10/20/2023,4:53:00 AM,48,46,93,NNE,3 ,0 ,29.04,0,Fair
10/20/2023,5:53:00 AM,48,46,93,NNE,3 ,0 ,29.04,0,Cloudy
10/20/2023,6:53:00 AM,50,47,89,N,3 ,0 ,29.05,0,Cloudy
10/20/2023,7:53:00 AM,50,48,93,NE,3 ,0 ,29.04,0,Mostly Cloudy
10/20/2023,8:53:00 AM,51,48,89,NE,3 ,0 ,29.04,0,Cloudy
10/20/2023,9:53:00 AM,54,49,83,NW,3 ,0 ,29.05,0,Cloudy
10/20/2023,10:53:00 AM,59,50,72,CALM,0 ,0 ,29.04,0,Mostly Cloudy
10/20/2023,11:53:00 AM,63,50,63,S,5 ,0 ,29.01,0,Cloudy
10/19/2023,12:53:00 PM,68,49,50,SSW,16 ,0 ,28.97,0,Cloudy
10/19/2023,1:53:00 PM,72,45,38,SSW,20 ,30 ,28.94,0,Cloudy
10/19/2023,2:53:00 PM,71,46,41,SSW,14 ,26 ,28.91,0,Mostly Cloudy
10/19/2023,3:53:00 PM,71,47,42,SSW,18 ,0 ,28.9,0,Cloudy
10/19/2023,4:53:00 PM,70,48,46,SSW,17 ,26 ,28.89,0,Mostly Cloudy
10/19/2023,5:53:00 PM,69,48,47,SSW,21 ,28 ,28.88,0,Cloudy / Windy
10/19/2023,6:53:00 PM,66,48,52,SSW,14 ,0 ,28.88,0,Mostly Cloudy
10/19/2023,7:53:00 PM,64,49,58,SSW,10 ,0 ,28.87,0,Light Rain
10/19/2023,8:53:00 PM,62,49,62,SSW,12 ,0 ,28.85,0,Mostly Cloudy
10/19/2023,9:53:00 PM,59,49,69,SSW,9 ,0 ,28.84,0,Mostly Cloudy
10/19/2023,10:53:00 PM,59,50,72,SW,10 ,0 ,28.83,0,Partly Cloudy
10/19/2023,11:53:00 PM,59,50,72,SSW,10 ,0 ,28.81,0,Partly Cloudy
10/19/2023,12:53:00 AM,46,44,93,CALM,0 ,0 ,29.08,0,Fair
10/19/2023,1:53:00 AM,45,43,93,CALM,0 ,0 ,29.08,0,Fair
10/19/2023,2:53:00 AM,44,42,93,CALM,0 ,0 ,29.07,0,Fair
10/19/2023,3:53:00 AM,43,41,93,CALM,0 ,0 ,29.07,0,Fair
10/19/2023,4:53:00 AM,42,41,96,CALM,0 ,0 ,29.07,0,Fair
10/19/2023,5:18:00 AM,42,40,92,CALM,0 ,0 ,29.08,0,Mostly Cloudy
10/19/2023,5:41:00 AM,43,42,97,CALM,0 ,0 ,29.08,0,Mist
10/19/2023,5:44:00 AM,43,42,97,CALM,0 ,0 ,29.08,0,Mist
10/19/2023,5:53:00 AM,42,42,100,CALM,0 ,0 ,29.09,0,Fog
10/19/2023,6:20:00 AM,42,41,96,CALM,0 ,0 ,29.1,0,Fog
10/19/2023,6:36:00 AM,42,41,96,CALM,0 ,0 ,29.1,0,Fog
10/19/2023,6:53:00 AM,42,41,96,CALM,0 ,0 ,29.1,0,Fog
10/18/2023,7:01:00 AM,41,40,96,CALM,0 ,0 ,29.1,0,Fog
10/18/2023,7:19:00 AM,41,40,96,CALM,0 ,0 ,29.11,0,Mist
10/18/2023,7:53:00 AM,40,40,100,E,3 ,0 ,29.11,0,Fog
10/18/2023,8:53:00 AM,42,41,96,CALM,0 ,0 ,29.12,0,Fog
10/18/2023,9:05:00 AM,42,42,100,CALM,0 ,0 ,29.12,0,Fog
10/18/2023,9:48:00 AM,45,45,100,CALM,0 ,0 ,29.13,0,Fog
10/18/2023,9:53:00 AM,44,44,100,CALM,0 ,0 ,29.13,0,Fog
10/18/2023,10:02:00 AM,45,45,100,CALM,0 ,0 ,29.14,0,Fog
10/18/2023,10:46:00 AM,47,46,97,CALM,0 ,0 ,29.14,0,Fog
10/18/2023,10:53:00 AM,47,46,97,CALM,0 ,0 ,29.14,0,Fog
10/18/2023,11:15:00 AM,51,47,86,CALM,0 ,0 ,29.14,0,Mist
10/18/2023,11:34:00 AM,53,47,80,VAR,3 ,0 ,29.14,0,Haze
10/18/2023,11:45:00 AM,53,47,80,CALM,0 ,0 ,29.13,0,Partly Cloudy
10/18/2023,11:53:00 AM,54,48,80,CALM,0 ,0 ,29.13,0,Partly Cloudy
10/18/2023,12:53:00 PM,60,48,64,VAR,3 ,0 ,29.12,0,Fair
10/18/2023,1:53:00 PM,65,46,50,WSW,8 ,0 ,29.09,0,Fair
10/18/2023,2:53:00 PM,68,46,45,SSW,15 ,0 ,29.06,0,Fair
10/18/2023,3:53:00 PM,69,45,42,WSW,13 ,20 ,29.05,0,Fair
10/18/2023,4:53:00 PM,69,45,42,W,9 ,0 ,29.03,0,Partly Cloudy
10/18/2023,5:53:00 PM,68,45,43,W,9 ,0 ,29.01,0,Fair
10/18/2023,6:53:00 PM,65,45,48,W,3 ,0 ,29.01,0,Fair
10/18/2023,7:53:00 PM,63,45,52,CALM,0 ,0 ,29.02,0,Fair
10/18/2023,8:53:00 PM,58,47,67,CALM,0 ,0 ,29.03,0,Fair
10/18/2023,9:53:00 PM,57,47,69,CALM,0 ,0 ,29.05,0,Fair
10/18/2023,10:53:00 PM,53,46,77,SSW,5 ,0 ,29.06,0,Fair
10/18/2023,11:53:00 PM,52,47,83,CALM,0 ,0 ,29.07,0,Fair
10/18/2023,12:28:00 AM,50,44,80,CALM,0 ,0 ,28.99,0,Cloudy
10/18/2023,12:53:00 AM,50,44,80,CALM,0 ,0 ,28.99,0,Cloudy
10/18/2023,1:45:00 AM,49,44,83,NE,3 ,0 ,28.99,0,Cloudy
10/18/2023,1:53:00 AM,49,44,83,CALM,0 ,0 ,28.99,0,Cloudy
10/18/2023,2:53:00 AM,47,44,90,CALM,0 ,0 ,29,0,Mostly Cloudy
10/18/2023,3:53:00 AM,46,43,89,CALM,0 ,0 ,29,0,Cloudy
10/18/2023,4:53:00 AM,47,45,93,CALM,0 ,0 ,29,0,Cloudy
10/18/2023,5:53:00 AM,48,46,93,CALM,0 ,0 ,29.01,0,Cloudy
10/18/2023,6:53:00 AM,47,45,93,CALM,0 ,0 ,29.02,0,Cloudy
10/18/2023,7:53:00 AM,47,45,93,CALM,0 ,0 ,29.03,0,Mostly Cloudy
10/18/2023,8:53:00 AM,49,46,90,CALM,0 ,0 ,29.05,0,Mostly Cloudy
10/18/2023,9:53:00 AM,51,47,86,CALM,0 ,0 ,29.07,0,Mostly Cloudy
10/17/2023,10:53:00 AM,53,45,74,N,5 ,0 ,29.08,0,Cloudy
10/17/2023,11:53:00 AM,56,45,67,CALM,0 ,0 ,29.08,0,Cloudy
10/17/2023,12:28:00 PM,56,43,62,CALM,0 ,0 ,29.08,0,Cloudy
10/17/2023,12:53:00 PM,57,44,62,WNW,3 ,0 ,29.07,0,Cloudy
10/17/2023,1:53:00 PM,58,41,53,NW,5 ,0 ,29.05,0,Cloudy
10/17/2023,2:53:00 PM,58,42,56,CALM,0 ,0 ,29.04,0,Cloudy
10/17/2023,3:53:00 PM,59,42,53,N,6 ,0 ,29.04,0,Cloudy
10/17/2023,4:53:00 PM,58,43,58,NW,3 ,0 ,29.04,0,Cloudy
10/17/2023,5:53:00 PM,58,42,56,CALM,0 ,0 ,29.04,0,Cloudy
10/17/2023,6:53:00 PM,57,43,59,N,3 ,0 ,29.05,0,Cloudy
10/17/2023,7:53:00 PM,56,44,64,CALM,0 ,0 ,29.06,0,Cloudy
10/17/2023,8:53:00 PM,54,46,75,NNE,6 ,0 ,29.05,0,Mostly Cloudy
10/17/2023,9:53:00 PM,52,44,74,CALM,0 ,0 ,29.06,0,Fair
10/17/2023,10:53:00 PM,51,44,77,CALM,0 ,0 ,29.07,0,Partly Cloudy
10/17/2023,11:53:00 PM,48,44,86,CALM,0 ,0 ,29.08,0,Fair
10/17/2023,12:53:00 AM,49,42,77,NNW,3 ,0 ,28.86,0,Fair
10/17/2023,1:53:00 AM,48,42,80,CALM,0 ,0 ,28.87,0,Partly Cloudy
10/17/2023,2:53:00 AM,47,41,80,WSW,3 ,0 ,28.86,0,Partly Cloudy
10/17/2023,3:53:00 AM,44,40,85,SW,3 ,0 ,28.86,0,Fair
10/17/2023,4:53:00 AM,41,39,93,SSW,6 ,0 ,28.86,0,Mostly Cloudy
10/17/2023,5:53:00 AM,45,41,86,SSW,6 ,0 ,28.85,0,Cloudy
10/17/2023,6:53:00 AM,45,42,90,S,3 ,0 ,28.86,0,Light Rain
10/17/2023,7:53:00 AM,46,43,89,S,7 ,0 ,28.85,0,Cloudy
10/17/2023,8:53:00 AM,47,44,90,SW,5 ,0 ,28.87,0,Light Rain
10/17/2023,9:53:00 AM,49,46,90,SW,7 ,0 ,28.88,0,Light Rain
10/17/2023,10:40:00 AM,49,46,90,WSW,7 ,0 ,28.89,0,Light Rain
10/17/2023,10:53:00 AM,50,46,86,WSW,6 ,0 ,28.89,0,Light Rain
10/16/2023,11:17:00 AM,49,46,90,NNE,6 ,0 ,28.89,0,Light Rain
10/16/2023,11:53:00 AM,50,46,86,NNE,5 ,0 ,28.9,0,Light Rain
10/16/2023,12:51:00 PM,52,46,82,CALM,0 ,0 ,28.9,0,Cloudy
10/16/2023,12:53:00 PM,52,46,80,CALM,0 ,0 ,28.9,0,Cloudy
10/16/2023,1:53:00 PM,52,46,80,CALM,0 ,0 ,28.88,0,Cloudy
10/16/2023,2:53:00 PM,54,45,72,NW,7 ,0 ,28.86,0,Cloudy
10/16/2023,3:53:00 PM,56,44,64,NW,5 ,0 ,28.85,0,Light Rain
10/16/2023,4:53:00 PM,56,42,60,NW,9 ,0 ,28.87,0,Light Rain
10/16/2023,5:53:00 PM,54,47,77,W,8 ,0 ,28.89,0,Light Rain
10/16/2023,6:53:00 PM,52,45,77,NW,10 ,20 ,28.91,0,Cloudy
10/16/2023,7:53:00 PM,51,45,80,NNW,6 ,0 ,28.93,0,Cloudy
10/16/2023,8:53:00 PM,51,44,77,NNW,7 ,0 ,28.94,0,Cloudy
10/16/2023,9:53:00 PM,51,44,77,N,6 ,0 ,28.97,0,Mostly Cloudy
10/16/2023,10:53:00 PM,50,44,80,NNW,6 ,0 ,28.98,0,Mostly Cloudy
10/16/2023,11:53:00 PM,50,44,80,CALM,0 ,0 ,28.98,0,Mostly Cloudy
10/16/2023,12:17:00 AM,57,49,74,W,10 ,0 ,28.79,0,Cloudy
10/16/2023,12:53:00 AM,54,50,86,N,9 ,0 ,28.78,0,Light Rain
10/16/2023,1:23:00 AM,53,51,93,CALM,0 ,0 ,28.78,0,Partly Cloudy
10/16/2023,1:53:00 AM,52,51,97,CALM,0 ,0 ,28.78,0,Fair
10/16/2023,2:53:00 AM,53,51,93,SSE,6 ,0 ,28.78,0,Cloudy
10/16/2023,3:53:00 AM,54,50,86,SSW,6 ,0 ,28.76,0,Cloudy
10/16/2023,4:15:00 AM,54,50,86,SW,6 ,0 ,28.76,0,Light Rain
10/16/2023,4:36:00 AM,54,50,86,SSW,6 ,0 ,28.76,0,Cloudy
10/16/2023,4:53:00 AM,54,50,86,SSW,6 ,0 ,28.76,0,Cloudy
10/16/2023,5:53:00 AM,54,51,90,SSW,3 ,0 ,28.76,0,Cloudy
10/16/2023,6:26:00 AM,54,52,93,NNE,3 ,0 ,28.77,0,Light Rain
10/16/2023,6:40:00 AM,54,52,93,NNE,8 ,0 ,28.77,0,Light Rain
10/15/2023,6:53:00 AM,54,52,93,NNW,7 ,0 ,28.77,0,Light Rain
10/15/2023,7:53:00 AM,53,50,89,NNW,7 ,0 ,28.78,0,Cloudy
10/15/2023,8:14:00 AM,53,50,89,N,7 ,0 ,28.78,0,Cloudy
10/15/2023,8:37:00 AM,53,50,89,N,7 ,0 ,28.79,0,Cloudy
10/15/2023,8:53:00 AM,53,49,86,N,7 ,0 ,28.8,0,Cloudy
10/15/2023,9:53:00 AM,55,48,77,N,13 ,0 ,28.82,0,Cloudy
10/15/2023,10:53:00 AM,57,45,64,NNE,15 ,0 ,28.82,0,Mostly Cloudy
10/15/2023,11:53:00 AM,58,41,53,N,15 ,23 ,28.82,0,Mostly Cloudy
10/15/2023,12:53:00 PM,59,41,51,N,17 ,0 ,28.81,0,Mostly Cloudy
10/15/2023,1:53:00 PM,60,39,46,NNE,12 ,0 ,28.79,0,Mostly Cloudy
10/15/2023,2:53:00 PM,59,38,46,N,8 ,21 ,28.78,0,Mostly Cloudy
10/15/2023,3:53:00 PM,60,38,44,N,6 ,0 ,28.78,0,Mostly Cloudy
10/15/2023,4:53:00 PM,59,38,46,N,7 ,0 ,28.78,0,Cloudy
10/15/2023,5:53:00 PM,56,43,62,NNW,9 ,0 ,28.79,0,Cloudy
10/15/2023,6:53:00 PM,55,42,62,NNE,18 ,23 ,28.81,0,Cloudy
10/15/2023,7:53:00 PM,51,43,74,N,8 ,20 ,28.83,0,Light Rain
10/15/2023,8:53:00 PM,51,44,77,N,7 ,0 ,28.84,0,Cloudy
10/15/2023,9:53:00 PM,52,44,74,NNW,7 ,0 ,28.85,0,Cloudy
10/15/2023,10:53:00 PM,51,44,77,N,3 ,0 ,28.86,0,Cloudy
10/15/2023,11:53:00 PM,50,43,77,NNW,5 ,0 ,28.87,0,Mostly Cloudy
10/15/2023,12:53:00 AM,65,62,90,W,6 ,0 ,28.81,0,Light Rain
10/15/2023,1:53:00 AM,64,63,96,W,13 ,0 ,28.8,0,Light Rain
10/15/2023,2:49:00 AM,64,63,94,WSW,9 ,0 ,28.79,0,Cloudy
10/15/2023,2:53:00 AM,64,63,96,WSW,9 ,0 ,28.79,0,Cloudy
10/15/2023,3:53:00 AM,64,63,96,SW,9 ,0 ,28.77,0,Cloudy
10/15/2023,4:53:00 AM,63,63,100,SSW,10 ,0 ,28.77,0,Light Rain
10/15/2023,5:53:00 AM,63,62,97,SW,8 ,0 ,28.76,0,Cloudy
10/15/2023,6:53:00 AM,63,62,97,SSW,8 ,0 ,28.76,0,Cloudy
10/15/2023,7:53:00 AM,64,62,93,SSW,12 ,0 ,28.76,0,Cloudy
10/15/2023,8:36:00 AM,64,62,93,SW,14 ,0 ,28.75,0,Cloudy
10/15/2023,8:53:00 AM,64,62,93,SW,13 ,0 ,28.75,0,Cloudy
10/15/2023,9:53:00 AM,66,63,90,SW,17 ,23 ,28.74,0,Cloudy
10/14/2023,10:16:00 AM,66,62,87,SSW,16 ,0 ,28.74,0,Cloudy
10/14/2023,10:53:00 AM,68,62,81,SW,16 ,0 ,28.73,0,Mostly Cloudy
10/14/2023,11:53:00 AM,71,60,68,SSW,18 ,25 ,28.7,0,Mostly Cloudy
10/14/2023,12:24:00 PM,70,58,65,SSW,15 ,0 ,28.69,0,Mostly Cloudy
10/14/2023,12:53:00 PM,72,58,61,SW,12 ,0 ,28.68,0,Mostly Cloudy
10/14/2023,1:53:00 PM,72,57,59,SW,17 ,24 ,28.66,0,Mostly Cloudy
10/14/2023,2:53:00 PM,76,54,46,W,24 ,35 ,28.64,0,Partly Cloudy / Windy
10/14/2023,3:53:00 PM,72,51,48,W,18 ,30 ,28.65,0,Cloudy
10/14/2023,4:53:00 PM,70,48,46,W,17 ,32 ,28.67,0,Mostly Cloudy
10/14/2023,5:53:00 PM,68,48,49,WNW,13 ,33 ,28.71,0,Cloudy
10/14/2023,6:53:00 PM,64,46,52,W,12 ,0 ,28.75,0,Cloudy
10/14/2023,7:53:00 PM,63,46,54,W,12 ,21 ,28.77,0,Cloudy
10/14/2023,8:53:00 PM,61,47,60,WNW,13 ,0 ,28.78,0,Cloudy
10/14/2023,9:53:00 PM,60,47,62,W,17 ,22 ,28.8,0,Cloudy
10/14/2023,10:53:00 PM,59,47,64,WNW,7 ,0 ,28.8,0,Cloudy
10/14/2023,11:53:00 PM,57,48,72,W,6 ,0 ,28.79,0,Cloudy
10/14/2023,12:53:00 AM,58,55,90,NE,3 ,0 ,28.84,0,Fair
10/14/2023,1:53:00 AM,58,55,90,CALM,0 ,0 ,28.85,0,Fair
10/14/2023,2:53:00 AM,57,54,89,CALM,0 ,0 ,28.86,0,Fair
10/14/2023,3:49:00 AM,55,54,94,CALM,0 ,0 ,28.86,0,Fair
10/14/2023,3:53:00 AM,55,53,93,CALM,0 ,0 ,28.86,0,Fair
10/14/2023,4:53:00 AM,54,52,93,CALM,0 ,0 ,28.87,0,Fair
10/14/2023,5:53:00 AM,53,52,96,CALM,0 ,0 ,28.88,0,Fair
10/14/2023,6:53:00 AM,55,52,89,CALM,0 ,0 ,28.89,0,Fair
10/14/2023,7:53:00 AM,54,52,93,CALM,0 ,0 ,28.89,0,Fair
10/14/2023,8:53:00 AM,57,53,87,NE,5 ,0 ,28.89,0,Fair
10/14/2023,9:53:00 AM,62,55,78,CALM,0 ,0 ,28.89,0,Fair
10/14/2023,10:53:00 AM,67,57,70,CALM,0 ,0 ,28.89,0,Fair
10/13/2023,11:53:00 AM,70,57,63,CALM,0 ,0 ,28.88,0,Mostly Cloudy
10/13/2023,12:53:00 PM,74,56,53,VAR,3 ,0 ,28.87,0,Mostly Cloudy
10/13/2023,1:53:00 PM,77,57,50,NNW,5 ,0 ,28.85,0,Cloudy
10/13/2023,2:53:00 PM,78,53,42,SW,7 ,0 ,28.84,0,Mostly Cloudy
10/13/2023,3:53:00 PM,76,56,50,SSW,5 ,0 ,28.83,0,Cloudy
10/13/2023,4:53:00 PM,75,56,51,W,7 ,0 ,28.82,0,Cloudy
10/13/2023,5:53:00 PM,73,57,57,W,8 ,0 ,28.82,0,Cloudy
10/13/2023,6:53:00 PM,72,58,61,WSW,5 ,0 ,28.82,0,Cloudy
10/13/2023,7:53:00 PM,70,60,71,W,5 ,0 ,28.82,0,Cloudy
10/13/2023,8:53:00 PM,67,62,84,W,10 ,0 ,28.84,0,Light Rain
10/13/2023,9:53:00 PM,65,62,90,SW,6 ,0 ,28.83,0,Mostly Cloudy
10/13/2023,10:53:00 PM,65,62,90,W,6 ,0 ,28.82,0,Cloudy
10/13/2023,11:53:00 PM,65,62,90,W,6 ,0 ,28.82,0,Cloudy
10/13/2023,12:53:00 AM,59,56,90,NNE,5 ,0 ,28.84,0,Cloudy
10/13/2023,1:53:00 AM,59,56,90,CALM,0 ,0 ,28.84,0,Light Rain
10/13/2023,2:53:00 AM,59,56,90,CALM,0 ,0 ,28.84,0,Cloudy
10/13/2023,3:53:00 AM,58,56,93,CALM,0 ,0 ,28.83,0,Cloudy
10/13/2023,4:11:00 AM,58,56,93,N,5 ,0 ,28.81,0,Cloudy
10/13/2023,4:53:00 AM,58,56,93,NNE,5 ,0 ,28.81,0,Cloudy
10/13/2023,5:41:00 AM,58,55,90,NNE,8 ,0 ,28.81,0,Cloudy
10/13/2023,5:53:00 AM,58,56,93,NE,6 ,0 ,28.81,0,Cloudy
10/13/2023,6:53:00 AM,58,56,93,N,6 ,0 ,28.83,0,Cloudy
10/13/2023,7:53:00 AM,58,56,93,NE,3 ,0 ,28.83,0,Mostly Cloudy
10/13/2023,8:53:00 AM,59,55,87,NE,3 ,0 ,28.84,0,Cloudy
10/13/2023,9:49:00 AM,61,55,82,N,6 ,0 ,28.85,0,Cloudy
10/12/2023,9:53:00 AM,60,55,83,N,7 ,0 ,28.85,0,Cloudy
10/12/2023,10:53:00 AM,65,56,73,NE,7 ,0 ,28.84,0,Partly Cloudy
10/12/2023,11:53:00 AM,70,56,61,NNE,10 ,0 ,28.83,0,Fair
10/12/2023,12:53:00 PM,76,56,50,NE,13 ,0 ,28.81,0,Fair
10/12/2023,1:53:00 PM,78,55,45,NNE,10 ,23 ,28.79,0,Fair
10/12/2023,2:53:00 PM,79,54,42,NE,10 ,0 ,28.77,0,Fair
10/12/2023,3:53:00 PM,80,55,42,ENE,10 ,0 ,28.75,0,Fair
10/12/2023,4:53:00 PM,79,53,40,E,9 ,0 ,28.75,0,Fair
10/12/2023,5:53:00 PM,79,53,40,ENE,10 ,0 ,28.76,0,Fair
10/12/2023,6:53:00 PM,74,53,48,NE,9 ,0 ,28.77,0,Fair
10/12/2023,7:53:00 PM,71,54,55,NE,3 ,0 ,28.78,0,Fair
10/12/2023,8:53:00 PM,68,54,61,CALM,0 ,0 ,28.8,0,Fair
10/12/2023,9:53:00 PM,65,55,70,NE,3 ,0 ,28.82,0,Fair
10/12/2023,10:53:00 PM,65,55,70,CALM,0 ,0 ,28.83,0,Fair
10/12/2023,11:32:00 PM,63,55,75,CALM,0 ,0 ,28.84,0,Fair
10/12/2023,11:53:00 PM,62,55,78,CALM,0 ,0 ,28.84,0,Fair
10/12/2023,12:53:00 AM,53,46,77,NE,3 ,0 ,28.84,0,Cloudy
10/12/2023,1:53:00 AM,53,48,83,CALM,0 ,0 ,28.85,0,Cloudy
10/12/2023,2:53:00 AM,53,48,83,CALM,0 ,0 ,28.84,0,Mostly Cloudy
10/12/2023,3:53:00 AM,51,47,86,CALM,0 ,0 ,28.84,0,Mostly Cloudy
10/12/2023,4:53:00 AM,53,47,80,CALM,0 ,0 ,28.84,0,Mostly Cloudy
10/12/2023,5:53:00 AM,50,47,89,CALM,0 ,0 ,28.85,0,Cloudy
10/12/2023,6:53:00 AM,50,47,89,CALM,0 ,0 ,28.87,0,Mostly Cloudy
10/12/2023,7:53:00 AM,49,46,90,CALM,0 ,0 ,28.88,0,Cloudy
10/12/2023,8:46:00 AM,51,48,89,CALM,0 ,0 ,28.9,0,Cloudy
10/12/2023,8:53:00 AM,51,48,89,CALM,0 ,0 ,28.9,0,Cloudy
10/12/2023,9:53:00 AM,53,49,86,CALM,0 ,0 ,28.91,0,Cloudy
10/12/2023,10:53:00 AM,57,50,77,NE,3 ,0 ,28.92,0,Cloudy
10/11/2023,11:53:00 AM,61,49,64,CALM,0 ,0 ,28.92,0,Cloudy
10/11/2023,12:53:00 PM,63,49,60,CALM,0 ,0 ,28.91,0,Cloudy
10/11/2023,1:53:00 PM,65,49,56,CALM,0 ,0 ,28.89,0,Cloudy
10/11/2023,2:53:00 PM,66,50,56,CALM,0 ,0 ,28.87,0,Cloudy
10/11/2023,3:53:00 PM,66,53,63,CALM,0 ,0 ,28.86,0,Cloudy
10/11/2023,4:53:00 PM,66,53,63,NE,5 ,0 ,28.84,0,Cloudy
10/11/2023,5:53:00 PM,65,52,63,NNE,5 ,0 ,28.84,0,Cloudy
10/11/2023,6:53:00 PM,63,53,70,NE,3 ,0 ,28.84,0,Cloudy
10/11/2023,7:53:00 PM,62,54,75,NE,3 ,0 ,28.84,0,Cloudy
10/11/2023,8:53:00 PM,62,54,75,NE,5 ,0 ,28.84,0,Mostly Cloudy
10/11/2023,9:53:00 PM,62,55,78,CALM,0 ,0 ,28.84,0,Cloudy
10/11/2023,10:53:00 PM,61,55,81,WNW,5 ,0 ,28.85,0,Cloudy
10/11/2023,11:53:00 PM,61,55,81,CALM,0 ,0 ,28.84,0,Cloudy
10/11/2023,12:53:00 AM,56,53,90,CALM,0 ,0 ,28.82,0,Cloudy
10/11/2023,1:53:00 AM,56,52,87,SSE,3 ,0 ,28.82,0,Cloudy
10/11/2023,2:53:00 AM,56,54,93,CALM,0 ,0 ,28.82,0,Light Rain
10/11/2023,3:53:00 AM,55,53,93,NE,3 ,0 ,28.82,0,Cloudy
10/11/2023,4:53:00 AM,54,53,97,CALM,0 ,0 ,28.82,0,Mostly Cloudy
10/11/2023,5:53:00 AM,54,53,97,CALM,0 ,0 ,28.83,0,Mostly Cloudy
10/11/2023,6:07:00 AM,53,52,96,NNE,3 ,0 ,28.83,0,Partly Cloudy
10/11/2023,6:41:00 AM,52,51,97,ENE,3 ,0 ,28.82,0,Mist
10/11/2023,6:42:00 AM,52,51,97,NE,5 ,0 ,28.82,0,Partly Cloudy
10/11/2023,6:53:00 AM,51,51,100,NNE,3 ,0 ,28.83,0,Partly Cloudy
10/11/2023,7:53:00 AM,51,51,100,NE,3 ,0 ,28.83,0,Patches of Fog
10/11/2023,8:53:00 AM,54,52,93,CALM,0 ,0 ,28.84,0,Partly Cloudy
10/10/2023,9:53:00 AM,57,54,89,CALM,0 ,0 ,28.85,0,Mostly Cloudy
10/10/2023,10:53:00 AM,62,51,67,CALM,0 ,0 ,28.85,0,Partly Cloudy
10/10/2023,11:53:00 AM,67,51,57,SW,6 ,0 ,28.85,0,Fair
10/10/2023,12:53:00 PM,72,49,44,WSW,10 ,0 ,28.84,0,Fair
